LineTotal,ProductID,ProductName,SubcategoryName,CategoryName,OrderDate
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-05-27
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-11-02
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-02
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-07-06
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-11-11
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-10-21
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-07-19
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-12
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-10-14
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-09
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-19
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-07-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-06-15
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-29
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-11-06
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-11-27
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-02-17
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-20
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-05-13
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-02-26
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-07-08
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-15
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-04-12
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-12
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-06-27
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-01-12
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-10
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-07-30
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-14
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-04-28
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-12-10
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-08-27
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-01
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-27
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-27
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-15
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-27
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-11-26
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-07-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-27
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-02-20
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-30
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-12
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-28
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-01
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-10
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-02-09
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-21
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-26
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-04-30
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-12
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-02-21
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-28
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-23
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-03
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-07-29
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-04-22
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-26
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-19
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-03-09
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-03
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-03-09
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-04-11
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-08
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-08-03
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-19
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-10
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-02-10
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-03-25
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-28
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-14
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-11
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-11
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-07
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-23
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-26
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-06
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-04-24
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-12
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-17
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-17
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-07-16
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-05-19
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-10-09
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-25
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-01-07
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-03
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-25
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-24
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-03-28
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-10-13
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-02-12
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-18
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-05-07
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-28
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-01-15
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-23
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-08-24
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-10-26
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-11-07
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-18
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-02-24
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-11
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-05
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-01
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-12-30
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-08-28
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-03-06
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-01
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-05-20
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-06-05
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-02-03
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-11
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-09-15
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-09-07
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-11-23
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-09
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-04-13
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-12-08
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-08
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-11-24
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-02-07
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-09-23
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-03-16
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-18
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-06-10
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-06
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-03-30
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-01-24
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-10-01
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-10-12
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-01-04
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-08-20
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-04-29
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-09
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-18
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-16
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-02-16
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-11-26
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-03-29
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-10
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-11-07
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-02-17
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-04-02
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-10-29
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-10-27
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-12-06
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-04-07
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-25
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-05-28
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-03-18
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-11
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-14
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-17
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-12-22
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-05-31
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-06-01
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-01
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-04-28
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-07-22
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-02-15
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-08-17
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-02-21
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-02-07
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-08-17
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-02
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-08
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-25
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-04-27
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-03-07
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-04-10
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-06-03
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-08-24
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-17
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-11
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-07-29
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-05-06
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-02-10
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-06-04
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-03-14
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-09-15
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-05
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-09-22
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-06-18
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2014-05-26
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-12-10
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-06-07
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-06-07
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-19
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-11-02
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-09-25
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-08-11
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-08-25
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-11
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-07-25
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-02
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-29
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-10-23
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-07-29
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-06-24
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-06-19
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-07-12
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-08-10
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-06-23
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-10-19
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-08-29
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-08-08
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-08-17
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-06-29
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-14
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-08-23
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-06-28
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-11-01
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-08-01
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-09-09
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-16
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-07-18
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-17
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-10-21
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-04-27
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-12-03
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-06-03
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-06-05
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-02-18
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-11-04
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-21
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-02-07
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-08-25
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-12-06
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-08
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-06-08
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-28
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-11-17
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-07-24
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-02-20
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-07
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-12-19
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-06-09
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-07-23
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-04-07
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-12-03
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-24
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-05-18
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-09-26
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-12-26
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-02-16
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-02-14
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-10-27
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-01-17
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-12-06
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-21
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2014-05-10
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-02-15
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-07-02
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-03-02
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-05-06
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-09-07
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-21
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-09-19
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-10-18
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-03-29
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-03-01
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-03-09
2443.35,796,"Road-250 Black, 58",Road Bikes,Bikes,2013-11-09
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-10-19
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-01-14
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-09-22
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-27
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-04-17
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-07-08
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-05-28
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-07-27
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-10-25
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-24
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-09-28
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-06-03
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-05-29
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-03-14
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-08-02
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-08-01
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-11-10
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-08-25
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-03-21
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-16
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-07-22
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-07-18
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-10-18
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-08-06
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-12-25
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-06-01
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-04-13
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-04-27
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-10-07
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-04-05
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-10-24
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-07-13
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-06-22
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-09-07
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-07-23
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-08
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2012-10-20
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-08-06
2443.35,794,"Road-250 Black, 48",Road Bikes,Bikes,2013-12-08
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-11-26
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-07-11
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-02
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-09-19
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-09-27
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-02-19
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-07
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-08-18
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-06-14
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-08-03
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-02-10
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-10-02
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-09-24
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-03-10
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-07-27
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-10-15
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-06
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-13
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-18
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-10-28
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-10-06
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-03-17
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-14
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-10-28
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-06-27
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-29
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2014-03-08
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-03-10
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-19
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-04
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-10-09
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-01-16
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2013-12-15
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-22
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-08-31
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-04-02
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-10-24
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-02-03
2443.35,789,"Road-250 Red, 44",Road Bikes,Bikes,2013-05-20
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-02-27
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-11-28
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-10-03
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-10-05
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-07
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2012-06-25
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-02-25
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-02-15
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2014-05-05
2443.35,795,"Road-250 Black, 52",Road Bikes,Bikes,2014-01-23
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-12-06
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-09-26
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-17
2443.35,793,"Road-250 Black, 44",Road Bikes,Bikes,2013-12-14
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-03-26
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-06-02
2443.35,791,"Road-250 Red, 52",Road Bikes,Bikes,2013-05-27
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2012-12-14
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-01-01
2443.35,792,"Road-250 Red, 58",Road Bikes,Bikes,2013-12-27
2443.35,790,"Road-250 Red, 48",Road Bikes,Bikes,2013-05-23
